report_schema_version,engine_version,feel_package_version,dmn_package_version,dmn_tck_commit,dmn_specification_version,elixir_version,otp_version,execution_date,suite,profile,compatibility_percent,suite_coverage_percent,coverage_percent,group,id,status,decision,expected_error,expected,actual,error,case_file,compliance_level
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0007-simpletable-P2","003","passed","Approval Status","false","""Declined""","""Declined""","null","TestCases/compliance-level-2/0007-simpletable-P2/0007-simpletable-P2-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-LX-arithmetic","001","passed","payment","false","{""type"":""number"",""value"":""2778.69354943277""}","{""type"":""number"",""value"":""2778.693549432766768088520375""}","null","TestCases/compliance-level-2/0008-LX-arithmetic/0008-LX-arithmetic-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-LX-arithmetic","002","passed","payment","false","{""type"":""number"",""value"":""562.707359373292""}","{""type"":""number"",""value"":""562.7073593732659271562143668""}","null","TestCases/compliance-level-2/0008-LX-arithmetic/0008-LX-arithmetic-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-LX-arithmetic","003","passed","payment","false","{""type"":""number"",""value"":""2861.03377700389""}","{""type"":""number"",""value"":""2861.033777003901636716262772""}","null","TestCases/compliance-level-2/0008-LX-arithmetic/0008-LX-arithmetic-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","001","passed","listGen1","false","[""a"",""b"",""c""]","[""a"",""b"",""c""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","002","passed","listGen2","false","[""a"",""b"",""c""]","[""a"",""b"",""c""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","003","passed","listGen3","false","[""a"",""b"",""c""]","[""a"",""b"",""c""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","004","passed","listGen4","false","[""a"",""b"",""c""]","[""a"",""b"",""c""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","005","passed","listGen5","false","[""a"",""b"",""c""]","[""a"",""b"",""c""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","006","passed","listGen6","false","[""w"",""x"",""y"",""z""]","[""w"",""x"",""y"",""z""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","007","passed","listGen7","false","[""w"",""x"",""y"",""z""]","[""w"",""x"",""y"",""z""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","008","passed","listGen8","false","[""a"",""b"",""w"",""x"",""y"",""z""]","[""a"",""b"",""w"",""x"",""y"",""z""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","009","passed","listGen9","false","[""a"",""b"",""w"",""x"",""y"",""z""]","[""a"",""b"",""w"",""x"",""y"",""z""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0008-listGen","010","passed","listGen10","false","[""a"",""b"",""c"",""w"",""x"",""y"",""z""]","[""a"",""b"",""c"",""w"",""x"",""y"",""z""]","null","TestCases/compliance-level-3/0008-listGen/0008-listGen-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/append1","passed","append1","false","[[""w"",""x""],[""y""],[""z""],[""t""]]","[[""w"",""x""],[""y""],[""z""],[""t""]]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/append2","passed","append2","false","[[""w"",""x""],[""y""],[""z""],[""a"",""b"",""c""]]","[[""w"",""x""],[""y""],[""z""],[""a"",""b"",""c""]]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/append3","passed","append3","false","[[""w"",""x""],[""y""],[""z""],[""a"",""b"",""c""]]","[[""w"",""x""],[""y""],[""z""],[""a"",""b"",""c""]]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/append4","passed","append4","false","[[""w"",""x""],[""y""],[""z""],[""a"",""b"",""c""]]","[[""w"",""x""],[""y""],[""z""],[""a"",""b"",""c""]]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/flatten1","passed","flatten1","false","[""w"",""x"",""y"",""z"",""t""]","[""w"",""x"",""y"",""z"",""t""]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/flatten2","passed","flatten2","false","[""w"",""x"",""y"",""z"",""a"",""b"",""c""]","[""w"",""x"",""y"",""z"",""a"",""b"",""c""]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/flatten3","passed","flatten3","false","[""w"",""x"",""y"",""z"",""a"",""b"",""c""]","[""w"",""x"",""y"",""z"",""a"",""b"",""c""]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/flatten4","passed","flatten4","false","[""w"",""x"",""y"",""z"",""a"",""b"",""c""]","[""w"",""x"",""y"",""z"",""a"",""b"",""c""]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/literalNestedList","passed","literalNestedList","false","[[""w"",""x""],[""y""],[""z""]]","[[""w"",""x""],[""y""],[""z""]]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-append-flatten","001/literalSimpleList","passed","literalSimpleList","false","[""a"",""b"",""c""]","[""a"",""b"",""c""]","null","TestCases/compliance-level-3/0009-append-flatten/0009-append-flatten-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-invocation-arithmetic","001","passed","MonthlyPayment","false","{""type"":""number"",""value"":""2878.69354943277""}","{""type"":""number"",""value"":""2878.693549432766768088520375""}","null","TestCases/compliance-level-2/0009-invocation-arithmetic/0009-invocation-arithmetic-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-invocation-arithmetic","002","passed","MonthlyPayment","false","{""type"":""number"",""value"":""662.707359373292""}","{""type"":""number"",""value"":""662.7073593732659271562143668""}","null","TestCases/compliance-level-2/0009-invocation-arithmetic/0009-invocation-arithmetic-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0009-invocation-arithmetic","003","passed","MonthlyPayment","false","{""type"":""number"",""value"":""2961.03377700389""}","{""type"":""number"",""value"":""2961.033777003901636716262772""}","null","TestCases/compliance-level-2/0009-invocation-arithmetic/0009-invocation-arithmetic-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-concatenate","001/concatenate1","passed","concatenate1","false","[""a"",""b"",""c"",""a"",""b"",""c""]","[""a"",""b"",""c"",""a"",""b"",""c""]","null","TestCases/compliance-level-3/0010-concatenate/0010-concatenate-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-concatenate","001/concatenate2","passed","concatenate2","false","[""a"",""b"",""c"",""w"",""x"",""y"",""z""]","[""a"",""b"",""c"",""w"",""x"",""y"",""z""]","null","TestCases/compliance-level-3/0010-concatenate/0010-concatenate-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-concatenate","001/concatenate3","passed","concatenate3","false","[""a"",""b"",""c"",""w"",""x"",""y"",""z""]","[""a"",""b"",""c"",""w"",""x"",""y"",""z""]","null","TestCases/compliance-level-3/0010-concatenate/0010-concatenate-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-concatenate","001/concatenate4","passed","concatenate4","false","[[""a"",""b"",""c""],[""w"",""x""],[""y""],[""z""]]","[[""a"",""b"",""c""],[""w"",""x""],[""y""],[""z""]]","null","TestCases/compliance-level-3/0010-concatenate/0010-concatenate-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-concatenate","001/literalNestedList","passed","literalNestedList","false","[[""w"",""x""],[""y""],[""z""]]","[[""w"",""x""],[""y""],[""z""]]","null","TestCases/compliance-level-3/0010-concatenate/0010-concatenate-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-concatenate","001/literalSimpleList","passed","literalSimpleList","false","[""a"",""b"",""c""]","[""a"",""b"",""c""]","null","TestCases/compliance-level-3/0010-concatenate/0010-concatenate-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-multi-output-U","001","passed","Approval","false","{""Rate"":""Standard"",""Status"":""Approved""}","{""Rate"":""Standard"",""Status"":""Approved""}","null","TestCases/compliance-level-2/0010-multi-output-U/0010-multi-output-U-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-multi-output-U","002","passed","Approval","false","{""Rate"":""Standard"",""Status"":""Declined""}","{""Rate"":""Standard"",""Status"":""Declined""}","null","TestCases/compliance-level-2/0010-multi-output-U/0010-multi-output-U-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0010-multi-output-U","003","passed","Approval","false","{""Rate"":""Standard"",""Status"":""Declined""}","{""Rate"":""Standard"",""Status"":""Declined""}","null","TestCases/compliance-level-2/0010-multi-output-U/0010-multi-output-U-test-01.xml","compliance-level-2"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0011-insert-remove","001/insert1","passed","insert1","false","[""a"",""x"",""b"",""c""]","[""a"",""x"",""b"",""c""]","null","TestCases/compliance-level-3/0011-insert-remove/0011-insert-remove-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0011-insert-remove","001/insert2","passed","insert2","false","[[""a"",""b""],[""a"",""b"",""c""],[""b"",""c""]]","[[""a"",""b""],[""a"",""b"",""c""],[""b"",""c""]]","null","TestCases/compliance-level-3/0011-insert-remove/0011-insert-remove-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0011-insert-remove","001/insert3","passed","insert3","false","[[""o""],[""a"",""b"",""c""],[""p"",""q""]]","[[""o""],[""a"",""b"",""c""],[""p"",""q""]]","null","TestCases/compliance-level-3/0011-insert-remove/0011-insert-remove-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0011-insert-remove","001/literalNestedList","passed","literalNestedList","false","[[""a"",""b""],[""b"",""c""]]","[[""a"",""b""],[""b"",""c""]]","null","TestCases/compliance-level-3/0011-insert-remove/0011-insert-remove-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0011-insert-remove","001/remove1","passed","remove1","false","[""a"",""c""]","[""a"",""c""]","null","TestCases/compliance-level-3/0011-insert-remove/0011-insert-remove-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0011-insert-remove","001/remove2","passed","remove2","false","[[""a"",""b""]]","[[""a"",""b""]]","null","TestCases/compliance-level-3/0011-insert-remove/0011-insert-remove-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","001","passed","listContainsList","false","false","false","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","002","passed","listContains","false","false","false","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","003","passed","count1","false","{""type"":""number"",""value"":""3""}","{""type"":""number"",""value"":""3""}","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","004","passed","min1","false","{""type"":""number"",""value"":""-3""}","{""type"":""number"",""value"":""-3""}","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","005","passed","sum1","false","{""type"":""number"",""value"":""17""}","{""type"":""number"",""value"":""17""}","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","006","passed","mean1","false","{""type"":""number"",""value"":""5.66666666666667""}","{""type"":""number"",""value"":""5.66666666666667""}","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","007","passed","mean2","false","{""type"":""number"",""value"":""7.66666666666667""}","{""type"":""number"",""value"":""7.66666666666667""}","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","008","passed","sublist12","false","[""a"",""b""]","[""a"",""b""]","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","009","passed","sublistLast","false","[""c""]","[""c""]","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","010","passed","append1","false","[{""type"":""number"",""value"":""6""},{""type"":""number"",""value"":""14""},{""type"":""number"",""value"":""-3""},{""type"":""number"",""value"":""11""},{""type"":""number"",""value"":""2""}]","[{""type"":""number"",""value"":""6""},{""type"":""number"",""value"":""14""},{""type"":""number"",""value"":""-3""},{""type"":""number"",""value"":""11""},{""type"":""number"",""value"":""2""}]","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0012-list-functions","011","passed","concatenate1","false","[""a"",""b"",""c"",""x"",""y"",""z""]","[""a"",""b"",""c"",""x"",""y"",""z""]","null","TestCases/compliance-level-3/0012-list-functions/0012-list-functions-test-01.xml","compliance-level-3"
